,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus
1,1630545,Terrence Shannon Jr.,Terrence,1612709911,IWA,24.0,4,2,2,0.5,36.32,11.75,22.0,0.534,2.0,5.5,0.364,6.5,6.75,0.963,1.25,3.25,4.5,2.5,3.5,1.0,0.25,3.0,1.5,6.75,36.5,-2.25
2,1630538,Bones Hyland,Bones,1612709911,IWA,24.0,4,0,4,0.0,40.8,9.5,22.5,0.422,7.0,16.0,0.438,3.5,4.5,0.778,1.0,3.5,4.5,5.5,1.0,4.0,1.0,1.5,3.0,6.0,33.5,-8.5
3,1642263,Reed Sheppard,Reed,1612709908,RGV,20.0,6,4,2,0.667,35.46,10.33,22.67,0.456,5.0,12.33,0.406,3.0,3.0,1.0,0.33,4.0,4.33,8.33,2.33,2.67,1.0,2.67,2.33,3.0,30.67,6.33
4,202738,Isaiah Thomas,Isaiah,1612709903,SLC,36.0,22,16,6,0.727,31.22,9.27,20.55,0.451,3.91,10.0,0.391,3.91,4.09,0.956,0.36,2.0,2.36,5.64,2.55,1.09,0.55,0.55,1.73,5.18,29.64,0.91
5,1641741,Ricky Council IV,Ricky,1612709909,DEL,23.0,2,2,0,1.0,36.87,8.0,19.0,0.421,3.0,7.0,0.429,6.0,6.0,1.0,5.0,3.0,8.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,29.0,23.0
6,1630314,Brandon Williams,Brandon,1612709918,TEX,25.0,10,4,6,0.4,38.4,9.8,20.3,0.483,3.3,8.5,0.388,3.6,5.3,0.679,1.5,3.9,5.4,7.3,4.9,1.9,0.7,1.4,2.2,7.1,28.9,-2.2
7,1631121,Bryce McGowens,Bryce,1612709933,RCR,22.0,27,12,15,0.444,35.86,9.11,19.3,0.472,2.19,6.48,0.338,4.81,5.85,0.822,0.81,2.78,3.59,3.56,3.3,1.3,0.78,1.15,2.26,7.19,28.3,2.7
8,1642269,Devin Carter,Devin,1612709914,STO,22.0,10,8,2,0.8,34.29,9.2,17.8,0.517,3.8,10.0,0.38,2.2,3.0,0.733,2.2,7.2,9.4,5.4,3.8,2.0,1.2,0.4,1.0,4.8,26.6,7.6
9,1631133,Jabari Walker,Jabari,1612709933,RCR,22.0,2,2,0,1.0,29.17,9.0,14.0,0.643,2.0,4.0,0.5,4.0,5.0,0.8,1.0,11.0,12.0,2.0,3.0,1.0,0.0,0.0,4.0,5.0,26.0,-2.0
10,1641871,Duop Reath,Duop,1612709933,RCR,28.0,4,2,2,0.5,32.81,9.5,23.0,0.413,3.5,10.0,0.35,3.0,3.0,1.0,3.5,5.0,8.5,2.0,2.5,0.5,1.5,4.0,4.5,4.0,26.0,-5.0
11,1641725,Trey Alexander,Trey,1612709917,GRG,21.0,26,15,11,0.577,37.07,9.23,20.12,0.459,2.65,6.58,0.403,2.92,3.69,0.791,0.38,5.31,5.69,5.5,2.77,1.65,0.5,1.23,2.38,4.5,25.77,2.35
12,1630537,Chris Duarte,Chris,1612709923,WCB,27.0,4,2,2,0.5,34.93,8.0,15.5,0.516,3.5,9.0,0.389,4.5,4.5,1.0,0.0,4.5,4.5,5.5,5.0,3.5,0.0,0.5,3.0,4.5,25.5,3.0
13,1631120,JD Davison,JD,1612709915,MNE,22.0,38,21,17,0.553,34.36,9.18,18.89,0.486,1.61,4.92,0.327,3.21,4.16,0.772,1.47,3.5,4.97,7.66,3.39,1.47,0.68,1.05,2.21,5.05,25.34,3.55
14,1641745,Adam Flagler,Adam,1612709889,OKL,25.0,6,6,0,1.0,32.35,8.33,22.67,0.367,5.0,15.67,0.319,2.0,2.67,0.749,0.67,4.33,5.0,5.67,1.33,2.33,0.0,0.67,1.0,2.67,25.0,8.33
15,1641810,Antonio Reeves,Antonio,1612709913,BHM,22.0,10,3,7,0.3,38.66,9.1,19.8,0.46,3.5,8.5,0.412,2.0,2.5,0.8,2.0,4.1,6.1,2.1,2.1,1.3,0.4,2.0,2.4,3.0,25.0,-5.5
16,1631159,Leonard Miller,Leonard,1612709911,IWA,21.0,17,13,4,0.765,38.26,9.35,18.53,0.505,1.65,4.71,0.35,2.59,2.94,0.881,3.35,8.65,12.0,3.29,3.35,0.82,1.29,0.94,2.82,3.82,24.71,5.18
17,203933,T.J. Warren,T.J.,1612709919,WES,31.0,34,20,14,0.588,36.07,9.0,18.5,0.486,2.97,8.35,0.356,2.18,2.53,0.862,2.35,3.91,6.26,3.71,2.15,1.79,0.76,0.88,1.88,2.94,24.65,4.29
18,1631223,David Roddy,David,1612709908,RGV,23.0,4,2,2,0.5,29.58,9.0,17.5,0.514,6.5,11.5,0.565,0.0,1.5,0.0,1.0,4.0,5.0,1.0,1.5,2.5,1.0,1.5,2.0,2.0,24.5,5.0
19,1629669,Jaylen Nowell,Jaylen,1612709928,CCG,25.0,25,16,9,0.64,34.77,9.04,17.32,0.522,3.08,6.12,0.503,2.08,2.36,0.881,0.68,3.56,4.24,5.36,2.08,0.84,0.32,0.4,2.56,2.76,24.44,4.04
20,1630288,Jeff Dowtin Jr.,Jeff,1612709909,DEL,27.0,15,9,6,0.6,32.7,9.33,18.13,0.515,2.93,6.67,0.439,1.8,2.33,0.773,0.27,2.53,2.8,4.33,1.27,1.27,0.4,1.27,1.87,2.87,24.33,2.93
21,1631210,Jacob Toppin,Jacob,1612709929,CPS,24.0,16,11,5,0.688,37.07,8.69,16.75,0.519,2.31,6.12,0.377,2.62,3.19,0.821,2.12,6.12,8.25,3.31,2.38,0.69,0.75,0.81,1.56,4.0,24.25,4.44
22,1641757,Jordan Miller,Jordan,1612709924,SDC,25.0,7,4,3,0.571,31.13,7.71,15.14,0.509,2.0,5.71,0.35,3.86,4.57,0.845,1.29,3.86,5.14,3.57,2.29,1.0,0.57,0.57,2.0,4.71,23.86,8.43
23,1642285,Cam Spencer,Cam,1612709926,MHU,24.0,8,3,5,0.375,32.16,8.0,14.88,0.538,4.5,9.12,0.493,1.62,2.12,0.764,1.25,2.38,3.62,3.5,1.25,1.0,0.25,0.5,1.88,2.38,23.5,2.25
24,1641738,Kobe Brown,Kobe,1612709924,SDC,25.0,5,4,1,0.8,34.01,8.0,16.6,0.482,3.0,7.8,0.385,2.4,2.8,0.857,1.2,4.6,5.8,4.2,3.0,2.0,0.2,0.8,1.6,3.4,23.2,3.8
25,1630222,Mason Jones,Mason,1612709914,STO,26.0,18,14,4,0.778,34.56,7.28,14.78,0.493,3.89,8.39,0.464,3.28,4.11,0.798,0.5,4.39,4.89,7.39,4.56,1.11,0.33,0.28,2.22,4.5,23.17,0.89
26,1641733,Nick Smith Jr.,Nick,1612709922,GBO,20.0,8,5,3,0.625,32.96,8.38,19.75,0.424,3.38,9.5,0.356,1.88,2.0,0.94,0.75,3.25,4.0,2.75,2.25,0.5,0.62,0.88,2.12,2.25,23.0,5.25
27,1630528,Josh Christopher,Josh,1612709904,SXF,23.0,28,15,13,0.536,36.57,8.71,19.89,0.438,2.71,9.18,0.295,1.79,2.39,0.749,1.11,4.86,5.96,4.46,3.14,2.07,0.71,0.68,2.36,3.36,22.96,4.14
28,1630243,Trevelin Queen,Trevelin,1612709925,OSC,28.0,18,6,12,0.333,33.25,8.22,16.78,0.49,4.0,9.89,0.404,1.33,1.56,0.853,2.22,3.33,5.56,5.11,3.56,2.11,0.89,0.67,2.22,1.89,22.67,-1.22
29,1631245,Quenton Jackson,Quenton,1612709910,IMA,26.0,16,10,6,0.625,36.72,8.25,16.06,0.514,1.38,3.19,0.433,2.81,3.38,0.831,1.75,3.88,5.62,5.75,3.0,1.75,0.31,1.56,2.56,4.81,22.5,3.56
30,1630215,Jared Butler,Jared,1612709928,CCG,24.0,4,4,0,1.0,30.33,7.5,13.0,0.577,1.5,3.5,0.429,4.5,6.0,0.75,1.0,3.5,4.5,6.5,1.5,0.5,0.5,1.5,2.5,5.5,22.5,5.0
31,1641824,Matas Buzelis,Matas,1612709923,WCB,20.0,2,0,2,0.0,34.43,9.5,22.5,0.422,1.5,8.0,0.188,1.5,2.5,0.6,3.0,6.5,9.5,3.0,2.0,0.5,3.5,2.0,2.5,2.5,22.5,-3.5
32,1631311,Lester Quinones,Lester,1612709913,BHM,24.0,35,13,22,0.371,35.78,7.69,17.43,0.441,2.77,8.06,0.344,2.6,3.54,0.734,1.09,6.11,7.2,4.4,3.69,1.31,0.31,1.29,2.86,4.49,22.34,-2.4
33,1642443,Jahmir Young,Jahmir,1612709923,WCB,24.0,36,20,16,0.556,34.62,8.61,18.28,0.471,1.08,4.14,0.261,2.33,2.83,0.823,1.36,3.11,4.47,7.11,2.94,1.83,0.31,1.25,1.42,3.47,21.97,1.17
34,1630201,Malachi Flynn,Malachi,1612709890,AUS,26.0,28,20,8,0.714,32.33,7.29,16.21,0.45,3.21,8.71,0.369,2.14,2.54,0.843,0.79,3.93,4.71,4.39,2.14,1.54,0.39,0.79,2.14,3.82,21.75,8.29
35,1628995,Kevin Knox II,Kevin,1612709902,SCW,25.0,28,14,14,0.5,32.57,7.68,15.5,0.495,2.5,6.43,0.389,2.36,3.11,0.759,1.07,6.89,7.96,2.43,2.36,0.68,0.82,0.82,2.11,3.82,21.75,0.39
36,1629618,Jalen Pickett,Jalen,1612709917,GRG,25.0,16,10,6,0.625,37.96,8.12,17.5,0.464,2.0,6.0,0.333,2.38,2.88,0.826,2.5,5.0,7.5,7.25,3.12,1.62,0.62,0.25,2.0,3.62,21.75,-1.25
37,1642268,Isaiah Collier,Isaiah,1612709903,SLC,20.0,6,4,2,0.667,29.7,9.0,18.0,0.5,2.0,4.33,0.462,1.33,1.67,0.796,1.33,4.33,5.67,5.33,4.0,1.0,0.67,1.67,1.67,3.0,21.67,5.67
38,1631306,Cole Swider,Cole,1612709905,SBL,25.0,24,11,13,0.458,34.44,7.25,14.96,0.485,4.58,10.17,0.45,1.38,1.42,0.972,0.88,5.04,5.92,2.29,0.92,0.96,0.33,0.71,2.04,1.42,21.58,1.38
39,1630644,Mac McClung,Mac,1612709925,OSC,26.0,34,17,17,0.5,32.25,7.56,16.15,0.468,1.97,5.97,0.33,2.62,3.15,0.832,1.12,2.76,3.88,5.47,3.26,0.76,0.53,0.91,1.56,4.03,21.47,1.68
40,1642403,Isaac Jones,Isaac,1612709914,STO,24.0,15,13,2,0.867,32.34,8.47,14.93,0.567,1.0,3.33,0.3,2.33,3.13,0.744,3.67,6.07,9.73,1.73,2.2,1.0,1.0,1.13,2.4,4.07,21.27,4.6
41,1641796,Pelle Larsson,Pelle,1612709904,SXF,24.0,2,0,2,0.0,38.0,7.0,18.0,0.389,2.0,9.0,0.222,2.0,3.0,0.667,1.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0,2.0,6.0,21.0,-21.0
42,1641729,Brice Sensabaugh,Brice,1612709903,SLC,21.0,2,0,2,0.0,27.92,9.0,19.0,0.474,3.0,10.0,0.3,0.0,0.0,,1.0,4.0,5.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,21.0,8.0
43,1631213,Tyrese Martin,Tyrese,1612709921,LIN,26.0,4,0,4,0.0,31.68,7.5,19.0,0.395,3.0,10.5,0.286,1.5,1.5,1.0,1.0,4.5,5.5,4.0,2.5,0.5,1.0,1.5,3.5,1.5,21.0,-24.0
44,1630643,Jay Huff,Jay,1612709926,MHU,27.0,2,0,2,0.0,33.53,7.0,18.0,0.389,2.0,8.0,0.25,3.0,5.0,0.6,4.0,6.0,10.0,4.0,4.0,2.0,4.0,1.0,4.0,5.0,21.0,3.0
45,1630639,A.J. Lawson,A.J.,1612709920,RAP,24.0,36,15,21,0.417,32.9,7.06,15.81,0.447,2.47,6.69,0.369,2.42,3.33,0.727,0.78,4.58,5.36,2.42,1.86,1.28,0.25,1.22,2.58,4.0,20.97,-0.19
46,1631102,TyTy Washington Jr.,TyTy,1612709934,VAL,23.0,27,16,11,0.593,32.11,7.93,16.7,0.475,2.93,6.78,0.432,1.41,1.67,0.844,0.33,4.3,4.63,6.78,2.26,0.85,0.37,0.85,1.7,2.67,20.93,3.48
47,1641989,Elijah Harkless,Elijah,1612709903,SLC,25.0,32,24,8,0.75,29.55,6.28,14.41,0.436,2.53,6.69,0.378,3.28,4.38,0.749,1.22,4.53,5.75,4.38,2.19,1.81,0.69,0.97,2.81,6.0,20.69,7.88
48,1641713,GG Jackson,GG,1612709926,MHU,20.0,6,4,2,0.667,26.54,6.33,15.0,0.422,2.33,6.33,0.368,4.67,6.33,0.738,1.67,5.33,7.0,3.0,2.67,1.0,1.0,1.33,2.0,4.33,20.67,-2.67
49,1631209,Isaiah Wong,Isaiah,1612709922,GBO,24.0,14,7,7,0.5,32.33,7.07,15.57,0.454,1.86,4.79,0.388,2.93,3.64,0.805,1.36,3.0,4.36,3.79,2.57,1.5,0.29,1.5,1.36,4.5,20.64,1.0
50,1627740,Henry Ellenson,Henry,1612709927,WIS,28.0,36,14,22,0.389,32.34,7.42,14.47,0.513,1.89,4.11,0.46,2.22,2.58,0.86,3.36,5.72,9.08,2.31,1.81,0.53,0.47,0.81,2.61,3.89,20.56,-1.61
51,1630310,Craig Randall II,Craig,1612709933,RCR,28.0,22,12,10,0.545,30.68,7.55,18.55,0.407,4.64,12.91,0.359,0.36,0.82,0.439,0.55,2.73,3.27,4.09,2.45,1.45,0.27,0.45,1.64,1.0,20.36,0.73
52,1631466,Nate Williams,Nate,1612709908,RGV,26.0,17,8,9,0.471,30.69,7.76,14.82,0.524,1.94,5.24,0.37,1.71,2.06,0.83,1.24,2.88,4.12,3.12,2.12,1.76,0.82,0.71,2.71,2.65,20.18,2.47
53,1641775,Jordan Walsh,Jordan,1612709915,MNE,21.0,2,0,2,0.0,29.3,8.0,11.0,0.727,3.0,6.0,0.5,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,0.0,5.0,4.0,20.0,19.0
54,1641716,Jarace Walker,Jarace,1612709910,IMA,21.0,2,2,0,1.0,42.13,8.0,15.0,0.533,2.0,5.0,0.4,1.0,3.0,0.333,2.0,10.0,12.0,10.0,6.0,5.0,2.0,0.0,2.0,6.0,20.0,8.0
55,1630551,Justin Champagnie,Justin,1612709928,CCG,23.0,16,12,4,0.75,36.52,7.0,14.38,0.487,1.75,4.88,0.359,3.0,4.0,0.75,3.62,5.0,8.62,2.75,4.5,1.12,2.38,1.88,3.12,4.12,20.0,6.12
56,1631230,Dominick Barlow,Dominick,1612709929,CPS,21.0,18,8,10,0.444,32.48,7.72,13.44,0.574,0.61,2.56,0.238,2.39,3.28,0.729,2.89,5.5,8.39,1.83,1.67,0.78,1.28,0.5,1.94,4.5,20.0,1.5
57,1641787,Tosan Evbuomwan,Tosan,1612709921,LIN,24.0,24,17,7,0.708,32.89,7.08,13.62,0.52,1.5,4.08,0.368,2.62,3.5,0.749,1.96,5.17,7.12,2.12,1.67,0.83,0.62,1.38,2.54,4.17,19.83,6.96
58,1641789,Jazian Gortman,Jazian,1612709918,TEX,21.0,24,8,16,0.333,35.53,8.08,18.54,0.436,1.42,5.21,0.273,1.46,1.88,0.777,0.54,3.29,3.83,7.0,4.79,1.5,0.33,1.04,3.12,2.58,19.83,-5.92
59,1631221,Collin Gillespie,Collin,1612709934,VAL,25.0,11,7,4,0.636,30.61,6.55,14.91,0.439,2.0,6.64,0.301,2.82,3.18,0.887,1.55,5.27,6.82,10.0,2.91,1.73,0.18,0.82,1.09,3.55,19.73,5.0
60,1631241,Javon Freeman-Liberty,Javon,1612709923,WCB,25.0,12,5,7,0.417,33.41,7.17,16.33,0.439,2.17,7.0,0.31,2.33,3.58,0.651,1.33,5.17,6.5,2.83,1.25,0.75,0.17,0.92,1.58,3.75,19.58,-3.75
61,1642265,Rob Dillingham,Rob,1612709911,IWA,20.0,4,2,2,0.5,28.04,7.5,23.5,0.319,0.5,6.0,0.083,3.0,3.5,0.857,1.0,5.5,6.5,6.0,6.0,2.0,0.0,2.0,1.5,3.5,19.5,3.5
62,1642354,KJ Simpson,KJ,1612709922,GBO,22.0,17,11,6,0.647,35.59,6.71,14.71,0.456,2.35,6.12,0.384,2.47,3.06,0.807,1.0,4.76,5.76,4.47,3.06,1.71,0.59,0.82,2.53,4.94,19.47,3.76
63,1631248,Baylor Scheierman,Baylor,1612709915,MNE,24.0,25,15,10,0.6,34.26,6.2,14.76,0.42,3.68,9.76,0.377,2.12,2.56,0.828,1.6,4.76,6.36,4.28,2.28,1.24,0.28,0.24,1.88,3.16,19.44,-0.08
64,1631211,Trevor Keels,Trevor,1612709911,IWA,21.0,37,14,23,0.378,37.25,7.46,17.27,0.432,2.7,7.65,0.353,1.22,1.57,0.777,0.62,2.81,3.43,4.03,2.7,0.95,0.05,1.14,1.84,2.19,19.41,-2.81
65,1631262,Jules Bernard,Jules,1612709893,CLC,25.0,20,9,11,0.45,32.18,6.85,15.3,0.448,1.9,6.35,0.299,2.3,2.7,0.852,1.2,5.9,7.1,3.45,2.65,0.85,0.25,1.2,1.4,3.65,19.4,-0.25
66,1630284,Kevon Harris,Kevon,1612709929,CPS,27.0,37,21,16,0.568,30.92,6.35,14.14,0.449,2.51,5.89,0.426,2.51,3.14,0.799,1.35,5.41,6.76,3.81,2.65,1.3,0.51,1.0,2.84,3.86,19.3,0.86
67,1641715,Cam Whitmore,Cam,1612709908,RGV,20.0,22,12,10,0.545,28.76,7.36,14.64,0.503,3.36,8.27,0.406,0.64,0.91,0.703,1.45,4.09,5.55,2.64,2.64,0.73,0.45,0.64,1.0,1.64,19.27,3.82
68,1642434,Riley Minix,Riley,1612709890,AUS,24.0,19,11,8,0.579,31.56,6.95,13.26,0.524,3.05,7.37,0.414,1.53,1.79,0.855,1.63,4.95,6.58,2.11,1.21,1.16,1.21,0.79,2.47,2.05,19.26,7.89
69,1641790,PJ Hall,PJ,1612709917,GRG,23.0,19,11,8,0.579,32.37,7.05,15.53,0.454,1.47,4.53,0.325,2.05,2.68,0.765,3.32,8.47,11.79,1.84,2.05,0.58,1.0,1.21,3.32,3.63,19.21,-0.53
70,1642484,RayJ Dennis,RayJ,1612709910,IMA,23.0,31,20,11,0.645,35.1,7.39,15.48,0.477,2.45,7.0,0.35,1.26,1.58,0.797,0.58,3.87,4.45,7.55,3.29,1.65,0.68,0.84,2.35,2.0,19.13,4.0
71,1641736,Reece Beekman,Reece,1612709921,LIN,23.0,10,6,4,0.6,31.62,7.8,14.9,0.523,1.5,3.9,0.385,1.3,2.1,0.619,1.3,3.6,4.9,7.7,2.3,3.0,0.8,0.9,1.7,2.9,19.1,4.4
72,1630569,DJ Steward,DJ,1612709926,MHU,23.0,35,17,18,0.486,32.75,6.89,15.11,0.456,1.91,5.29,0.361,2.2,2.57,0.856,1.29,3.4,4.69,6.09,2.63,1.09,0.37,0.94,1.86,2.83,19.09,1.4
73,1631214,Alondes Williams,Alondes,1612709904,SXF,25.0,36,14,22,0.389,33.33,6.92,14.31,0.484,1.72,5.22,0.33,2.39,3.0,0.797,0.67,3.36,4.03,5.0,3.61,1.53,0.53,1.0,3.0,3.47,19.08,-0.25
74,1630186,Jahmi'us Ramsey,Jahmi'us,1612709889,OKL,23.0,24,14,10,0.583,27.77,6.83,14.08,0.485,2.08,5.88,0.354,1.83,2.62,0.698,0.58,4.21,4.79,3.08,2.88,1.38,0.12,0.92,1.17,3.71,18.92,-1.04
75,1631123,Jamaree Bouyea,Jamaree,1612709927,WIS,25.0,28,22,6,0.786,34.11,7.14,14.25,0.501,2.04,5.93,0.344,1.43,1.75,0.817,0.64,3.32,3.96,4.21,1.79,1.89,1.14,0.64,1.32,2.68,18.86,9.32
76,1642366,Quinten Post,Quinten,1612709902,SCW,24.0,17,9,8,0.529,27.64,6.94,13.53,0.513,2.12,6.24,0.34,1.59,2.06,0.772,2.59,7.0,9.59,2.35,1.94,0.88,1.18,0.47,3.71,2.76,18.82,-1.88
77,1631301,Jaylen Sims,Jaylen,1612709922,GBO,26.0,40,26,14,0.65,32.66,5.55,12.95,0.429,1.95,5.52,0.353,3.58,4.25,0.842,0.85,4.53,5.38,2.52,1.52,0.9,0.25,1.02,2.05,4.95,18.7,2.0
78,1642357,David Jones Garcia,David,1612709931,MXC,23.0,36,17,19,0.472,26.7,6.75,14.31,0.472,1.75,5.06,0.346,2.03,2.36,0.86,1.44,4.81,6.25,3.03,2.64,1.33,0.69,1.08,2.06,2.69,18.61,0.42
79,1631247,Luke Travers,Luke,1612709893,CLC,23.0,12,5,7,0.417,34.87,7.08,12.75,0.555,1.0,3.08,0.325,1.92,2.67,0.719,1.92,7.5,9.42,6.75,3.67,1.75,1.0,0.92,1.08,3.42,18.58,0.17
80,1642276,Kel'el Ware,Kel'el,1612709904,SXF,20.0,4,2,2,0.5,29.56,8.0,14.5,0.552,1.5,4.5,0.333,1.0,1.5,0.667,2.5,7.5,10.0,2.5,1.0,2.0,3.5,2.0,4.0,2.5,18.5,4.5
81,1642278,Tyler Kolek,Tyler,1612709919,WES,23.0,8,7,1,0.875,33.35,6.12,15.5,0.395,2.0,6.25,0.32,2.75,3.0,0.917,0.62,4.38,5.0,8.88,3.75,1.62,0.62,0.88,2.88,4.5,18.5,7.0
82,1642348,Justin Edwards,Justin,1612709909,DEL,21.0,17,9,8,0.529,32.49,7.0,14.76,0.474,2.65,6.94,0.382,1.29,1.47,0.878,1.06,2.24,3.29,1.88,2.24,1.35,0.41,1.12,2.0,1.71,18.47,-1.24
83,1642450,Daniss Jenkins,Daniss,1612709932,MCC,23.0,37,19,18,0.514,35.33,7.08,15.89,0.446,2.38,6.57,0.362,1.32,1.7,0.776,0.68,2.54,3.22,5.68,2.65,1.24,0.51,0.81,2.05,2.27,18.46,4.51
84,1629647,Darius Bazley,Darius,1612709909,DEL,24.0,22,12,10,0.545,30.81,6.36,12.82,0.496,1.64,4.45,0.369,2.45,3.64,0.673,2.27,7.36,9.64,1.82,2.45,1.55,1.45,0.45,1.36,4.36,18.45,3.18
85,1641758,Judah Mintz,Judah,1612709909,DEL,21.0,40,18,22,0.45,31.7,5.6,12.82,0.437,0.75,2.68,0.28,3.85,4.75,0.811,0.82,2.4,3.22,4.95,2.2,1.48,0.2,0.98,2.78,6.48,18.4,-2.7
86,1642281,Jaylon Tyson,Jaylon,1612709893,CLC,22.0,8,3,5,0.375,34.14,6.62,13.62,0.486,2.25,5.25,0.429,1.62,2.62,0.618,2.5,5.75,8.25,5.25,3.75,1.38,0.5,1.0,3.12,3.25,18.38,1.75
87,1628964,Mo Bamba,Mo,1612709913,BHM,26.0,4,2,2,0.5,28.57,7.0,13.75,0.509,1.75,4.75,0.368,1.25,2.0,0.625,2.5,10.5,13.0,0.25,2.25,0.25,1.25,1.0,2.25,3.5,18.25,1.75
88,1626143,Jahlil Okafor,Jahlil,1612709910,IMA,29.0,35,19,16,0.543,30.23,7.4,11.29,0.655,0.23,0.89,0.258,1.86,2.26,0.823,2.8,6.17,8.97,3.11,2.34,0.17,0.37,0.57,2.14,3.57,18.14,1.83
89,1626169,Stanley Johnson,Stanley,1612709905,SBL,28.0,14,6,8,0.429,34.4,7.29,17.29,0.422,2.14,7.0,0.306,0.86,1.43,0.601,1.0,5.86,6.86,4.71,2.86,0.86,0.43,0.86,2.14,2.29,18.14,-2.14
